ts,Boiler B1 Power,Boiler B2 Power,Boiler B3 Power,Gasifier Steam Power,Cogen Steam Power,Cogen HW Power,AFS HW Power,Cogen Economizer Stage 1,Cogen Economizer Stage 2,Gasifier Economizer Stage 1,Gasifier Economizer Stage 2
2022-11-13T00:00:00-08:00 Los_Angeles,0.43958218191965925,8.318390219327476,7.807467741590957,7.755550264705117,0.0027746041046662474,-0.40094490121636134,0,"","","",""
2022-11-14T00:00:00-08:00 Los_Angeles,0.33135417072067935,9.76400250091597,9.29828606160151,8.131997919281327,0.002707857251354856,-0.22871034354385406,0,"","","",""
2022-11-15T00:00:00-08:00 Los_Angeles,0.41298842933235896,10.39045617821592,9.888235126904869,6.939175769626401,0.0026974851329632,-0.1693518334563339,0,"","","",""
2022-11-16T00:00:00-08:00 Los_Angeles,1.8896053670207043,9.452430706248037,10.355936508978962,7.446883609161743,0.002670024241502957,-0.19048535641179318,0,"","","",""
2022-11-17T00:00:00-08:00 Los_Angeles,5.519098478721164,4.787832241783832,7.803225824047159,6.789278986465048,0.0026245478891521808,-0.07162572407267159,0,"","","",""
2022-11-18T00:00:00-08:00 Los_Angeles,1.4748055795185195,10.805196906957715,10.069075346053747,5.448254223064421,0.002544653464105472,-0.05529230380327337,0,"","","",""
2022-11-19T00:00:00-08:00 Los_Angeles,0,10.392499042451378,9.127805739541843,6.0982953354054015,0.0025503660913832236,-0.028849810273688378,0,"","","",""
2022-11-20T00:00:00-08:00 Los_Angeles,0.11549884413541467,9.34599671562513,8.736790652495845,6.4075437871891054,0.0025057322996791397,-0.012276166260560587,0,"","","",""
2022-11-21T00:00:00-08:00 Los_Angeles,0,9.125996675011189,8.755105437084485,6.157561605697523,0.0026216141203702927,-0.07319499547965176,0,"","","",""
2022-11-22T00:00:00-08:00 Los_Angeles,0,8.053762860968703,8.394710780790566,6.958224619318626,0.0028752676460296936,-0.48735873194204404,0,"","","",""
2022-11-23T00:00:00-08:00 Los_Angeles,0.17308102268104752,7.975251322946065,8.19847005834734,6.929730090915089,0.003020387704762269,-0.29284796801706153,0.015059024927516776,"","","",""
2022-11-24T00:00:00-08:00 Los_Angeles,6.207150580185569,3.472930628820497,5.552601971256512,4.4989987032242,0.003020403223571421,-0.4575584369401139,0.030985491862779272,"","","",""
2022-11-25T00:00:00-08:00 Los_Angeles,10.861380979749903,1.5364224749734556,7.22177677016016,0.32216012588510273,0.0026531093284979258,-0.4014303624216052,0.580953361723158,"","","",""
2022-11-26T00:00:00-08:00 Los_Angeles,10.7613334982042,7.355431844948068,1.1709653040292431,0.3619098425316798,0.002747514576756792,-0.471886383935947,0,"","","",""
2022-11-27T00:00:00-08:00 Los_Angeles,10.894195790610945,7.850621685115278,1.624793998074839,0.35777070855359616,0.0025661676942642475,-0.4408444621496729,0,"","","",""
2022-11-28T00:00:00-08:00 Los_Angeles,12.18412289269544,10.104443422395876,6.979831141584151,0.21926749167306478,0.002481709648337629,-0.54678660341435,0,"","","",""
2022-11-29T00:00:00-08:00 Los_Angeles,11.3053022789574,11.18331150568747,11.054740914580995,0.12275821092797037,0.0025335703976452355,-0.6833186898794438,0,"","","",""
2022-11-30T00:00:00-08:00 Los_Angeles,11.41539603566682,10.327536040069885,7.1918079856357116,0.1311470055706094,0.0027247923313148525,-0.8689291684163941,0.636723232337153,"","","",""
2022-12-01T00:00:00-08:00 Los_Angeles,9.816268685548396,10.554687653719297,12.164613619104589,0.14228082760941296,0.0027350756861145528,-0.6045152671800722,3.9312224111292093,"","","",""
2022-12-02T00:00:00-08:00 Los_Angeles,9.33018422080962,9.12533928585273,10.223824261178574,0.0880228642378643,0.0027560081038649916,-0.4671291996621423,6.914042778412498,"","","",""
2022-12-03T00:00:00-08:00 Los_Angeles,8.973767477809284,8.105542950762644,5.238740839680862,0.11129187290304499,0.002813177563237131,-0.4135427770929204,7.045850781627277,"","","",""
2022-12-04T00:00:00-08:00 Los_Angeles,7.5247199949787715,6.461754734477515,8.16568069951954,0.10968867184981246,0.002885559083855089,-0.39141803814305187,8.363099489730816,"","","",""
2022-12-05T00:00:00-08:00 Los_Angeles,8.891048795293878,8.251259404591938,9.779995518453696,0.11713355029341918,0.002838324052896092,-0.32368313645323105,8.877302770399384,"","","",""
2022-12-06T00:00:00-08:00 Los_Angeles,8.463961932565319,7.339136728616776,8.954878615433412,0.11977353244158653,0.0027432467468477425,-0.20821200101739848,8.536755187301722,"","","",""
2022-12-07T00:00:00-08:00 Los_Angeles,8.230687661491062,7.0493137754996615,8.694298745851825,0.13292010629760892,0.0027035885610126164,-0.21931381668481567,5.159979238849546,"","","",""
2022-12-08T00:00:00-08:00 Los_Angeles,8.402548748188547,7.19890173732682,8.699938827449518,0.1721789413634893,0.002760292333227377,-0.47307204744882064,1.7809234785550712,"","","",""
2022-12-09T00:00:00-08:00 Los_Angeles,8.642245504814717,6.987953828658775,8.282008225586674,0.17498660563307497,0.002789319455688303,-0.46805298887193186,4.444666121281872,"","","",""
2022-12-10T00:00:00-08:00 Los_Angeles,2.508366941147381,6.083762828180638,6.861674857266523,0.112448718294898,0.0028232827268463265,-0.33781050331890566,8.647963895118885,"","","",""
2022-12-11T00:00:00-08:00 Los_Angeles,3.0388437950173914,6.81452790751501,8.114904044342257,0.12080117080975063,0.0029415643358434974,-0.3178762155067591,4.579054630447388,"","","",""
2022-12-12T00:00:00-08:00 Los_Angeles,8.281671425937496,7.061291803706577,8.77046196427058,0.12122672266186182,0.0027990520692482176,-0.4491416149669223,2.717788077372781,"","","",""
2022-12-13T00:00:00-08:00 Los_Angeles,8.577325358804723,7.407849699313994,9.020874020722173,0.13788990538166326,0.002655810248850483,-0.37793728543652433,2.436713440788013,"","","",""
2022-12-14T00:00:00-08:00 Los_Angeles,8.556541826785711,7.415338092948551,9.021370518130285,0.1437491501201725,0.0026142017480068956,-0.31136856088690734,2.830771937533798,"","","",""
2022-12-15T00:00:00-08:00 Los_Angeles,8.89971196166894,7.897243203465582,9.46249092832759,0.14061385799052756,0.002520360722782142,-0.2658113112880123,2.1089802674914666,"","","",""
2022-12-16T00:00:00-08:00 Los_Angeles,8.573634381542597,7.5382605431090965,9.258645984524923,0.14464494846942325,0.0027830017768590352,-0.245597836561501,3.931212675694928,"","","",""
2022-12-17T00:00:00-08:00 Los_Angeles,6.938078812945776,5.667154023109212,7.6273299792133,0.13953250850044205,0.0024604173508392976,-0.177101981205245,6.749422010502745,"","","",""
2022-12-18T00:00:00-08:00 Los_Angeles,8.455547604925094,7.8829318155569,9.539909879819113,0.1391534700577096,0.0025333530825769725,-0.15892924502905864,7.654451894622161,"","","",""
2022-12-19T00:00:00-08:00 Los_Angeles,11.397692303834148,12.796061538623443,12.659946929393003,0.1210145309480464,0.0022647668964863345,-0.16353984166764557,7.26992328747279,"","","",""
2022-12-20T00:00:00-08:00 Los_Angeles,11.491019883111676,12.396134444766302,12.535568454237989,0.1176161805710203,0.001948122984079723,-0.14693953764314446,7.1982061026935265,"","","",""
2022-12-21T00:00:00-08:00 Los_Angeles,12.617768709372593,12.957093946911659,14.123230544472186,0.11649316700762874,0.001717287569034752,-0.10591629556276735,7.1751675090138525,"","","",""
2022-12-22T00:00:00-08:00 Los_Angeles,12.10950018279116,12.904956214825308,14.515296497444332,0.13175311868159847,0.0014596609055661247,-0.10585170128210278,7.735321629113624,"","","",""
2022-12-23T00:00:00-08:00 Los_Angeles,8.876600063694985,10.421448449801517,11.830196953636628,0.17473460993884754,0.001558818104159501,-0.04343007546332148,7.097901362445619,"","","",""
2022-12-24T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-25T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-26T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-27T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-28T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-29T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-30T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2022-12-31T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2023-01-01T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2023-01-02T00:00:00-08:00 Los_Angeles,8.90000057220459,10.40000057220459,11.800000190734863,0.1791776567697525,0.001546788145788014,-0.043214552104473114,7.046276092529297,"","","",""
2023-01-03T00:00:00-08:00 Los_Angeles,7.527253788052883,7.602008400051682,9.367617049162032,0.14129087917560598,0.0020238927826506333,-0.059556256858114574,7.782789569723382,"","","",""
2023-01-04T00:00:00-08:00 Los_Angeles,5.612013992914176,4.848467670262408,7.068180645687711,0.11542025047770477,0.002463594874522338,-0.03203914615894772,7.934448763016201,"","","",""
2023-01-05T00:00:00-08:00 Los_Angeles,4.308085720187264,2.762202591443504,6.54657998386633,0.13204872641908597,0.0024420651174700153,-0.0537592989922915,7.333177226098921,"","","",""
2023-01-06T00:00:00-08:00 Los_Angeles,6.029020957888829,0.021240740308055173,7.419154067969429,0.11057579320956765,0.0024601954286885713,-0.1525795031338931,8.44517441608425,"","","",""
2023-01-07T00:00:00-08:00 Los_Angeles,7.179869315911226,0,8.074527940148558,0.061894712113900394,0.0024824547241829964,-0.11256330827664997,2.3653384747725257,"","","",""
2023-01-08T00:00:00-08:00 Los_Angeles,8.146514050828081,0,8.784792985623628,0.07058729385131436,0.002370180339413412,-0.1380432867962453,2.233451345703667,"","","",""
2023-01-09T00:00:00-08:00 Los_Angeles,10.240186506967863,0,9.299400628573363,0.052521718106840545,0.0023309859649695377,-0.13354561545161736,2.149334354115892,"","","",""
2023-01-10T00:00:00-08:00 Los_Angeles,11.11979878984116,0.1095393543690443,9.068086978186065,0.06635502353950869,0.002541046872911802,-0.19848616343612466,0.22985849390841193,"","","",""
2023-01-11T00:00:00-08:00 Los_Angeles,10.210521002262833,0.4719595027323467,8.585613548903707,0.05261084937941097,0.002286806708159727,-0.20233116622962477,0,"","","",""
2023-01-12T00:00:00-08:00 Los_Angeles,9.840000159994327,2.742306773709479,5.2708299507435274,0.2810124511760012,0.0027591760363456733,-0.09442679303577517,3.478071755833096E-4,"","","",""
2023-01-13T00:00:00-08:00 Los_Angeles,8.512992063524045,3.685373900775469,3.4898542240237918,0.08422574500145853,0.0024117341252147323,-0.1049410335512625,0.012010765728299266,"","","",""
2023-01-14T00:00:00-08:00 Los_Angeles,8.21796661762728,0.10764467771734211,6.620767468125732,0.07705583628437358,0.002380788104775193,-0.051152208541364715,0.008812208031476648,"","","",""
2023-01-15T00:00:00-08:00 Los_Angeles,9.275199209357854,0.1000000014901161,7.430085744598398,0.07477036744737739,0.0023012913843558627,-0.03602661667132958,0,"","","",""
2023-01-16T00:00:00-08:00 Los_Angeles,5.494382036244834,7.185039469996573,9.58487169811571,8.176534682861487,0.0022999098770621162,-0.08365963236428796,0.0035021938383579254,"","","",""
2023-01-17T00:00:00-08:00 Los_Angeles,3.695053301341919,9.202619357798937,9.27264370049591,0.05757684996685755,0.0023400355918662776,-0.10552599167244302,0.029443722979717507,"","","",""
2023-01-18T00:00:00-08:00 Los_Angeles,0.40930671600417956,10.933455037022066,10.925303415423954,2.529403046359441,0.0022871903137679007,-0.11372380733765942,0.25588518636370144,"","","",""
2023-01-19T00:00:00-08:00 Los_Angeles,2.3677095330561753,10.832619404991457,10.939296509386216,4.336894183117865,0.0022473040565576716,-0.11386054966391793,0.29114076855460924,"","","",""
2023-01-20T00:00:00-08:00 Los_Angeles,2.584497736648623,10.69546079738825,10.809912235841695,0.2316461448170112,0.002208016549452117,-0.10792974775864018,0.22763409528760584,"","","",""
2023-01-21T00:00:00-08:00 Los_Angeles,0,11.297559219411125,11.38355227757385,0.024525389815077053,0.0021276875003321837,-0.11220800907661517,1.0619035057740767,"","","",""
2023-01-22T00:00:00-08:00 Los_Angeles,0,9.73981616732148,9.69320504422541,0.015695067882037683,0.001912995516047684,-0.09224398444510166,4.645054292960298,"","","",""
2023-01-23T00:00:00-08:00 Los_Angeles,4.905177169602227,8.913507103456395,9.011520963769264,6.018344072193438,0.0019175746577578443,-0.07337449136604038,4.021163394933359,"","","",""
2023-01-24T00:00:00-08:00 Los_Angeles,7.218372811004528,8.509448075222753,8.634443453765577,8.437637883399747,0.0021791917866196137,-0.10348303238343863,0.031494533535506984,"","","",""
2023-01-25T00:00:00-08:00 Los_Angeles,5.819035998901562,7.602402924221978,7.806775578503254,9.342981177244864,0.0018813606143844987,-0.11258545031564109,2.1970236134137617,"","","",""
2023-01-26T00:00:00-08:00 Los_Angeles,4.6989826988111485,6.664898261273349,7.048316105024681,9.846119333722168,0.0020457285956783575,-0.06882610984353554,7.617876393756378,"","","",""
2023-01-27T00:00:00-08:00 Los_Angeles,6.2609109923146935,3.0777292085892567,8.018014019219962,8.824409666014452,0.002159415530816962,-0.029075171294001233,7.725683554528219,"","","",""
2023-01-28T00:00:00-08:00 Los_Angeles,8.028490873238557,0.19479167205281553,8.02943874905507,0.2316449402444037,0.002178166740729164,-0.01176851156863752,8.524807572221317,"","","",""
2023-01-29T00:00:00-08:00 Los_Angeles,12.126533773861548,0.2403090287748448,10.404633292820723,2.3252887835943064,0.001831828249932085,-0.037737143976199955,8.306252445672397,"","","",""
2023-01-30T00:00:00-08:00 Los_Angeles,9.82997239032555,7.967117051209697,10.910302253376555,1.3252399370058525,0.009588684041524112,-0.037862938544195555,8.054261812181382,"","","",""
2023-01-31T00:00:00-08:00 Los_Angeles,6.881879719206543,10.446973571829771,10.858294144024443,1.1059084509355765,0.01893572368791193,-0.0358657267017083,8.221048378541512,"","","",""
2023-02-01T00:00:00-08:00 Los_Angeles,9.234873986989259,5.058159813771922,8.776345057294327,4.377420867858384,0.0017277031870198312,-0.021054449413592607,8.369455286347202,"","","",""
2023-02-02T00:00:00-08:00 Los_Angeles,3.9565972827633655,6.494064919518102,7.791982749766777,7.811856208005774,0.002136675044312142,-0.008583879930079601,9.324294770967075,"","","",""
2023-02-03T00:00:00-08:00 Los_Angeles,2.4695081413362217,6.766267494134332,7.316401712657125,10.721420404119273,0.0022952531200846546,-0.02122630750010204,8.025262197491333,"","","",""
2023-02-04T00:00:00-08:00 Los_Angeles,0.20430092867843255,5.674509361342149,6.491547568606006,0.1937728256152547,0.0025024632591844746,-0.06264716768378599,9.502554041842624,"","","",""
2023-02-05T00:00:00-08:00 Los_Angeles,0.18170717936017794,6.016444560576368,6.697686430889149,0.619100702683127,0.0024139228072373145,-0.13704769944565154,9.2991290240045,"","","",""
2023-02-06T00:00:00-08:00 Los_Angeles,0.17770370544986458,7.912814956064582,8.329007092946103,11.322103338346102,0.002425331845491504,-0.09375996732463439,9.160009134075159,"","","",""
2023-02-07T00:00:00-08:00 Los_Angeles,0.19086458749422383,6.956584621134602,8.091717737283979,10.535965648987421,0.0024111186226569016,-0.10070123557880932,9.622306760930355,"","","",""
2023-02-08T00:00:00-08:00 Los_Angeles,0.45682986787830737,8.942386731047312,9.46303023882486,9.256940212414449,0.006415487683784537,-0.08227849005876725,7.390285465611763,"","","",""
2023-02-09T00:00:00-08:00 Los_Angeles,1.1784710840001287,7.672181833803107,8.174189945751866,7.1351845245480625,0.0022268143236740608,-0.06193578512304358,8.558574728717401,"","","",""
2023-02-10T00:00:00-08:00 Los_Angeles,1.9389294394659289,6.241139018314853,6.933908676405747,8.13540790903436,0.010547309365819844,-0.028248392715896544,6.763654152254269,"","","",""
2023-02-11T00:00:00-08:00 Los_Angeles,7.589518681022305,5.389002436683686,0.7702477101484934,0.49603460383408143,0.002273745636813585,-0.044143837538690084,8.45940438836813,"","","",""
2023-02-12T00:00:00-08:00 Los_Angeles,8.826615922991873,6.699864676826528,0,0.46483574967693364,0.002278039109714209,-0.06681580130114327,8.048026506818008,"","","",""
2023-02-13T00:00:00-08:00 Los_Angeles,8.532208454835196,6.1048241738754285,5.042137824180879,8.871942322050964,0.00220079857616737,-0.03314104241124166,7.3212713476967215,"","","",""
2023-02-14T00:00:00-08:00 Los_Angeles,8.076341568513216,6.126026737049777,6.914130887880367,7.110791094952083,0.002117659958862027,-0.012325807174622446,8.190858936668546,"","","",""
2023-02-15T00:00:00-08:00 Los_Angeles,10.97668072422346,2.1130949467530087,7.458505945641683,7.699045975881532,0.0020774100602365154,-0.020055840076464746,9.363345524894962,"","","",""
2023-02-16T00:00:00-08:00 Los_Angeles,10.698243240581613,3.210200290256783,7.123158703620241,4.403132304467833,0.0022124249420206366,-0.023172325577535152,8.677152101761765,"","","",""
2023-02-17T00:00:00-08:00 Los_Angeles,3.953818338698609,8.69896888545819,6.610540602527289,6.456955501343222,0.0021512991198121916,-0.025810536815163987,9.232564937847636,"","","",""
2023-02-18T00:00:00-08:00 Los_Angeles,0.4678044039270561,8.735827695040237,5.267882026993084,0.08620306162374075,0.006448003057057913,-0.0140713784590426,9.337492226654733,"","","",""
2023-02-19T00:00:00-08:00 Los_Angeles,0.3377118114849415,4.603386689614057,8.366003659809081,0.13149258121223992,0.0023194980821372824,-0.08148521888953549,9.39516357907542,"","","",""
2023-02-20T00:00:00-08:00 Los_Angeles,0.3423067195684201,4.874466515529504,7.821836927747022,0.17431184063555077,0.002393958226373933,-0.11926956879785633,8.956262528890816,"","","",""
2023-02-21T00:00:00-08:00 Los_Angeles,4.17561928352755,7.811932972090109,6.605427216788133,0.20919720330010005,0.0023653342030970476,-0.05260481346502072,7.663187488604471,"","","",""
2023-02-22T00:00:00-08:00 Los_Angeles,8.982514027755416,10.667371736069523,8.314647144322043,0.07402142537965054,0.006186422143129874,-0.030504060637564775,4.83533144602897,"","","",""
